state,Year,Week,Percent of Deaths Due to Pneumonia and Influenza,All Deaths,Number of Pneumonia and Influenza Deaths
North Carolina,2012,52,12.7,1803,229
North Carolina,2013,01,14,1964,275
North Carolina,2013,02,12.54,1890,237
North Carolina,2013,03,12.53,1884,236
North Carolina,2013,04,10.56,1809,191
North Carolina,2013,05,10.28,1742,179
North Carolina,2013,06,11.61,1766,205
North Carolina,2013,07,9.86,1663,164
North Carolina,2013,08,9.6,1687,162
North Carolina,2013,09,8.65,1664,144
North Carolina,2013,10,8.51,1692,144
North Carolina,2013,11,9.41,1711,161
North Carolina,2013,12,9.03,1772,160
North Carolina,2013,13,10.26,1677,172
North Carolina,2013,14,8.98,1760,158
North Carolina,2013,15,9.69,1671,162
North Carolina,2013,16,10.09,1517,153
North Carolina,2013,17,7.68,1497,115
North Carolina,2013,18,8.34,1583,132
North Carolina,2013,19,6.16,1525,94
North Carolina,2013,20,8.95,1530,137
North Carolina,2013,21,6.88,1467,101
North Carolina,2013,22,8.08,1510,122
North Carolina,2013,23,10.42,1526,159
North Carolina,2013,24,7.53,1513,114
North Carolina,2013,25,6.98,1447,101
North Carolina,2013,26,6.02,1461,88
North Carolina,2013,27,6.87,1543,106
North Carolina,2013,28,7.47,1405,105
North Carolina,2013,29,8.48,1463,124
North Carolina,2013,30,6.64,1460,97
North Carolina,2013,31,7.89,1470,116
North Carolina,2013,32,7.56,1508,114
North Carolina,2013,33,6.64,1490,99
North Carolina,2013,34,6.67,1380,92
North Carolina,2013,35,8.23,1518,125
North Carolina,2013,36,7.15,1524,109
North Carolina,2013,37,6.97,1420,99
North Carolina,2013,38,7.07,1542,109
North Carolina,2013,39,7.55,1615,122
North Carolina,2013,40,6.08,1628,99
North Carolina,2013,41,7.32,1571,115
North Carolina,2013,42,7.4,1526,113
North Carolina,2013,43,7.25,1449,105
North Carolina,2013,44,6.65,1610,107
North Carolina,2013,45,7.34,1635,120
North Carolina,2013,46,6.84,1653,113
North Carolina,2013,47,7.18,1602,115
North Carolina,2013,48,7.8,1565,122
North Carolina,2013,49,7.78,1710,133
North Carolina,2013,50,8.13,1636,133
North Carolina,2013,51,7.07,1670,118
North Carolina,2013,52,9.73,1695,165
North Carolina,2014,01,11.55,1757,203
North Carolina,2014,02,11.03,1768,195
North Carolina,2014,03,10.78,1771,191
North Carolina,2014,04,11.21,1730,194
North Carolina,2014,05,11.94,1750,209
North Carolina,2014,06,10.76,1757,189
North Carolina,2014,07,9.77,1761,172
North Carolina,2014,08,8.58,1759,151
North Carolina,2014,09,9.23,1646,152
North Carolina,2014,10,8.46,1703,144
North Carolina,2014,11,9.81,1712,168
North Carolina,2014,12,9.33,1726,161
North Carolina,2014,13,7.31,1627,119
North Carolina,2014,14,8.5,1624,138
North Carolina,2014,15,9.14,1619,148
North Carolina,2014,16,7.09,1552,110
North Carolina,2014,17,6.81,1659,113
North Carolina,2014,18,7.6,1566,119
North Carolina,2014,19,6.84,1622,111
North Carolina,2014,20,8.15,1522,124
North Carolina,2014,21,7.04,1563,110
North Carolina,2014,22,6.83,1626,111
North Carolina,2014,23,7.71,1582,122
North Carolina,2014,24,7.91,1543,122
North Carolina,2014,25,7.18,1490,107
North Carolina,2014,26,7.03,1508,106
North Carolina,2014,27,7.52,1543,116
North Carolina,2014,28,7.76,1534,119
North Carolina,2014,29,6.11,1570,96
North Carolina,2014,30,7.09,1495,106
North Carolina,2014,31,5.74,1480,85
North Carolina,2014,32,6.43,1586,102
North Carolina,2014,33,7.01,1498,105
North Carolina,2014,34,7.42,1469,109
North Carolina,2014,35,6.27,1516,95
North Carolina,2014,36,7.18,1547,111
North Carolina,2014,37,7.33,1583,116
North Carolina,2014,38,6.57,1584,104
North Carolina,2014,39,6.17,1622,100
North Carolina,2014,40,6.86,1633,112
North Carolina,2014,41,7.66,1657,127
North Carolina,2014,42,6.67,1544,103
North Carolina,2014,43,6.16,1639,101
North Carolina,2014,44,6.53,1653,108
North Carolina,2014,45,6.9,1682,116
North Carolina,2014,46,7.97,1606,128
North Carolina,2014,47,7.12,1742,124
North Carolina,2014,48,6.91,1707,118
North Carolina,2014,49,8.3,1734,144
North Carolina,2014,50,7.1,1689,120
North Carolina,2014,51,9.83,1740,171
North Carolina,2014,52,8.04,1915,154
North Carolina,2014,53,12.6,2040,257
North Carolina,2015,01,13.16,2082,274
North Carolina,2015,02,12.6,2087,263
North Carolina,2015,03,12.03,1812,218
North Carolina,2015,04,10.36,1844,191
North Carolina,2015,05,9.14,1903,174
North Carolina,2015,06,8.7,1873,163
North Carolina,2015,07,10.02,1966,197
North Carolina,2015,08,9.14,1860,170
North Carolina,2015,09,10.18,1965,200
North Carolina,2015,10,9.76,1875,183
North Carolina,2015,11,8.18,1748,143
North Carolina,2015,12,8.46,1761,149
North Carolina,2015,13,8.8,1727,152
North Carolina,2015,14,7.67,1748,134
North Carolina,2015,15,8.44,1659,140
North Carolina,2015,16,7.68,1628,125
North Carolina,2015,17,7.84,1569,123
North Carolina,2015,18,7.03,1707,120
North Carolina,2015,19,6.52,1626,106
North Carolina,2015,20,5.74,1569,90
North Carolina,2015,21,6.5,1600,104
North Carolina,2015,22,5.98,1606,96
North Carolina,2015,23,7.03,1650,116
North Carolina,2015,24,6.29,1685,106
North Carolina,2015,25,7.34,1608,118
North Carolina,2015,26,7.42,1617,120
North Carolina,2015,27,7.39,1664,123
North Carolina,2015,28,6.47,1577,102
North Carolina,2015,29,7.22,1579,114
North Carolina,2015,30,6.74,1573,106
North Carolina,2015,31,6.93,1558,108
North Carolina,2015,32,6.89,1539,106
North Carolina,2015,33,5.84,1610,94
North Carolina,2015,34,6.75,1570,106
North Carolina,2015,35,6.54,1635,107
North Carolina,2015,36,6.42,1605,103
North Carolina,2015,37,6.76,1584,107
North Carolina,2015,38,6.63,1628,108
North Carolina,2015,39,6.6,1622,107
North Carolina,2015,40,6.07,1664,101
North Carolina,2015,41,6.69,1614,108
North Carolina,2015,42,6.69,1689,113
North Carolina,2015,43,7.54,1685,127
North Carolina,2015,44,7.63,1783,136
North Carolina,2015,45,7.39,1650,122
North Carolina,2015,46,6.83,1698,116
North Carolina,2015,47,6.82,1700,116
North Carolina,2015,48,7.33,1718,126
North Carolina,2015,49,8.27,1802,149
North Carolina,2015,50,6.23,1669,104
North Carolina,2015,51,8.46,1844,156
North Carolina,2015,52,8.99,1690,152
North Carolina,2016,01,10.18,1896,193
North Carolina,2016,02,10.12,1838,186
North Carolina,2016,03,8.02,1896,152
North Carolina,2016,04,9.36,1923,180
North Carolina,2016,05,7.71,1893,146
North Carolina,2016,06,7.89,1826,144
North Carolina,2016,07,7.5,1854,139
North Carolina,2016,08,6.98,1777,124
North Carolina,2016,09,7.96,1873,149
North Carolina,2016,10,8.68,1854,161
North Carolina,2016,11,8.93,1680,150
North Carolina,2016,12,9.74,1859,181
North Carolina,2016,13,7.19,1808,130
North Carolina,2016,14,8.3,1699,141
North Carolina,2016,15,6.96,1782,124
North Carolina,2016,16,7.41,1674,124
North Carolina,2016,17,8.38,1646,138
North Carolina,2016,18,7.77,1673,130
North Carolina,2016,19,7.02,1739,122
North Carolina,2016,20,7.88,1598,126
North Carolina,2016,21,5.72,1642,94
North Carolina,2016,22,8.18,1651,135
North Carolina,2016,23,5.99,1604,96
North Carolina,2016,24,6.38,1520,97
North Carolina,2016,25,7,1372,96
North Carolina,2016,26,6.08,1348,82
North Carolina,2016,27,5.79,1278,74
North Carolina,2016,28,4.62,1300,60
North Carolina,2016,29,6.58,1276,84
North Carolina,2016,30,5.52,1233,68
North Carolina,2016,31,5.73,1205,69
North Carolina,2016,32,4.75,1138,54
North Carolina,2016,33,6.48,1003,65
North Carolina,2016,34,6.13,489,30
North Carolina,2016,35,,,
North Carolina,2016,36,,,
North Carolina,2016,37,,,
North Dakota,2010,40,9.3,129,12
North Dakota,2010,41,6.5,123,8
North Dakota,2010,42,10.68,103,11
North Dakota,2010,43,7.94,126,10
North Dakota,2010,44,8.8,125,11
North Dakota,2010,45,10.34,116,12
North Dakota,2010,46,4,125,5
North Dakota,2010,47,8.93,112,10
North Dakota,2010,48,9.63,135,13
North Dakota,2010,49,9.02,133,12
North Dakota,2010,50,4.67,107,5
North Dakota,2010,51,6.2,129,8
North Dakota,2010,52,7.41,135,10
North Dakota,2011,01,5.19,135,7
North Dakota,2011,02,5.66,106,6
North Dakota,2011,03,8.2,122,10
North Dakota,2011,04,7.63,118,9
North Dakota,2011,05,7.89,114,9
North Dakota,2011,06,6.78,118,8
North Dakota,2011,07,6.11,131,8
North Dakota,2011,08,14.41,111,16
North Dakota,2011,09,7.75,129,10
North Dakota,2011,10,11.21,116,13
North Dakota,2011,11,11.71,111,13
North Dakota,2011,12,7.26,124,9
North Dakota,2011,13,7.48,107,8
North Dakota,2011,14,11.28,133,15
North Dakota,2011,15,6.14,114,7
North Dakota,2011,16,8.55,117,10
North Dakota,2011,17,6.15,130,8
North Dakota,2011,18,8.57,105,9
North Dakota,2011,19,3.2,125,4
North Dakota,2011,20,5.45,110,6
North Dakota,2011,21,3,100,3
North Dakota,2011,22,6.67,120,8
North Dakota,2011,23,6.31,111,7
North Dakota,2011,24,8.25,97,8
North Dakota,2011,25,7.44,121,9
North Dakota,2011,26,5.56,108,6
North Dakota,2011,27,8.26,121,10
North Dakota,2011,28,7.78,90,7
North Dakota,2011,29,10.42,96,10
North Dakota,2011,30,2.91,103,3
North Dakota,2011,31,4.95,101,5
North Dakota,2011,32,10.4,125,13
North Dakota,2011,33,5.22,115,6
North Dakota,2011,34,6.67,120,8
North Dakota,2011,35,6.8,103,7
North Dakota,2011,36,8.18,110,9
North Dakota,2011,37,5.45,110,6
North Dakota,2011,38,10.53,114,12
North Dakota,2011,39,7.87,89,7
North Dakota,2011,40,7.21,111,8
North Dakota,2011,41,6.25,96,6
North Dakota,2011,42,10.68,103,11
North Dakota,2011,43,8.15,135,11
North Dakota,2011,44,12.84,109,14
North Dakota,2011,45,8.4,119,10
North Dakota,2011,46,8.89,135,12
North Dakota,2011,47,10.53,114,12
North Dakota,2011,48,8.4,119,10
North Dakota,2011,49,14.75,122,18
North Dakota,2011,50,7.03,128,9
North Dakota,2011,51,8.57,105,9
North Dakota,2011,52,8.06,124,10
North Dakota,2012,01,14.41,111,16
North Dakota,2012,02,6.9,116,8
North Dakota,2012,03,9.91,111,11
North Dakota,2012,04,11.3,115,13
North Dakota,2012,05,6.19,113,7
North Dakota,2012,06,5.83,120,7
North Dakota,2012,07,8.18,110,9
North Dakota,2012,08,10.62,113,12
North Dakota,2012,09,10.48,105,11
North Dakota,2012,10,10.09,109,11
North Dakota,2012,11,7.48,147,11
North Dakota,2012,12,9.56,136,13
North Dakota,2012,13,11.19,134,15
North Dakota,2012,14,7.62,105,8
North Dakota,2012,15,8.33,120,10
North Dakota,2012,16,14.58,144,21
North Dakota,2012,17,11.63,129,15
North Dakota,2012,18,9.73,113,11
North Dakota,2012,19,6.14,114,7
North Dakota,2012,20,7.56,119,9
North Dakota,2012,21,2.91,103,3
North Dakota,2012,22,8.74,103,9
North Dakota,2012,23,6.36,110,7
North Dakota,2012,24,8.99,89,8
North Dakota,2012,25,7.06,85,6
North Dakota,2012,26,0.94,106,1
North Dakota,2012,27,6.93,101,7
North Dakota,2012,28,4.5,111,5
North Dakota,2012,29,3.6,111,4
North Dakota,2012,30,8.6,93,8
North Dakota,2012,31,9.57,115,11
North Dakota,2012,32,7.09,127,9
North Dakota,2012,33,9.43,106,10
North Dakota,2012,34,8.53,129,11
North Dakota,2012,35,5.04,119,6
North Dakota,2012,36,5.66,106,6
North Dakota,2012,37,5.98,117,7
North Dakota,2012,38,10.26,117,12
North Dakota,2012,39,7.83,115,9
North Dakota,2012,40,6.72,119,8
North Dakota,2012,41,6.73,104,7
North Dakota,2012,42,12.38,105,13
North Dakota,2012,43,12.84,109,14
North Dakota,2012,44,6.61,121,8
North Dakota,2012,45,10.4,125,13
North Dakota,2012,46,6.5,123,8
North Dakota,2012,47,10.34,116,12
North Dakota,2012,48,11.11,108,12
North Dakota,2012,49,6.45,124,8
North Dakota,2012,50,11.85,135,16
North Dakota,2012,51,11.5,113,13
North Dakota,2012,52,15.11,139,21
North Dakota,2013,01,11.59,164,19
North Dakota,2013,02,12.64,174,22
North Dakota,2013,03,14.08,142,20
North Dakota,2013,04,13.64,132,18
North Dakota,2013,05,8.47,118,10
North Dakota,2013,06,8.33,120,10
North Dakota,2013,07,11.63,129,15
North Dakota,2013,08,13.01,123,16
North Dakota,2013,09,9.03,144,13
North Dakota,2013,10,14.91,114,17
North Dakota,2013,11,5.47,128,7
North Dakota,2013,12,2.34,128,3
North Dakota,2013,13,11.65,103,12
North Dakota,2013,14,10,120,12
North Dakota,2013,15,11.29,124,14
North Dakota,2013,16,12.61,111,14
North Dakota,2013,17,7.84,102,8
North Dakota,2013,18,8.66,127,11
North Dakota,2013,19,10.43,115,12
North Dakota,2013,20,7.76,116,9
North Dakota,2013,21,12.84,109,14
North Dakota,2013,22,10.16,128,13
North Dakota,2013,23,3.03,99,3
North Dakota,2013,24,6.78,118,8
North Dakota,2013,25,4.27,117,5
North Dakota,2013,26,4.26,94,4
North Dakota,2013,27,7.69,117,9
North Dakota,2013,28,8.51,94,8
North Dakota,2013,29,4.72,106,5
North Dakota,2013,30,7.56,119,9
North Dakota,2013,31,11.86,118,14
North Dakota,2013,32,11.22,98,11
North Dakota,2013,33,10.69,131,14
North Dakota,2013,34,6.8,103,7
North Dakota,2013,35,7.87,127,10
North Dakota,2013,36,4.08,98,4
North Dakota,2013,37,3.64,110,4
North Dakota,2013,38,8.04,112,9
North Dakota,2013,39,8.04,112,9
North Dakota,2013,40,6.25,128,8
North Dakota,2013,41,12.4,121,15
North Dakota,2013,42,8.13,123,10
North Dakota,2013,43,13.71,124,17
North Dakota,2013,44,7.76,116,9
North Dakota,2013,45,5.04,139,7
North Dakota,2013,46,10.37,135,14
North Dakota,2013,47,9.91,111,11
North Dakota,2013,48,4.42,113,5
North Dakota,2013,49,5.17,116,6
North Dakota,2013,50,14.41,111,16
North Dakota,2013,51,7.89,114,9
North Dakota,2013,52,7.69,130,10
North Dakota,2014,01,9.63,135,13
North Dakota,2014,02,11.57,121,14
North Dakota,2014,03,10,130,13
North Dakota,2014,04,11.11,126,14
North Dakota,2014,05,8.85,113,10
North Dakota,2014,06,10.28,107,11
North Dakota,2014,07,10.14,138,14
North Dakota,2014,08,4.1,122,5
North Dakota,2014,09,7.35,136,10
North Dakota,2014,10,10.57,123,13
North Dakota,2014,11,11.27,142,16
North Dakota,2014,12,11.21,116,13
North Dakota,2014,13,11.9,126,15
North Dakota,2014,14,10.34,116,12
North Dakota,2014,15,7.26,124,9
North Dakota,2014,16,10.89,101,11
North Dakota,2014,17,8.33,132,11
North Dakota,2014,18,10.61,132,14
North Dakota,2014,19,12.93,116,15
North Dakota,2014,20,5.22,115,6
North Dakota,2014,21,8.41,107,9
North Dakota,2014,22,10.48,124,13
North Dakota,2014,23,6.96,115,8
North Dakota,2014,24,9.28,97,9
North Dakota,2014,25,5.71,105,6
North Dakota,2014,26,7.29,96,7
North Dakota,2014,27,6.67,105,7
North Dakota,2014,28,7.44,121,9
North Dakota,2014,29,6.8,103,7
North Dakota,2014,30,5.22,115,6
North Dakota,2014,31,8.85,113,10
North Dakota,2014,32,5.83,103,6
North Dakota,2014,33,6.25,112,7
North Dakota,2014,34,6.12,98,6
North Dakota,2014,35,8.04,112,9
North Dakota,2014,36,7.44,121,9
North Dakota,2014,37,9.52,105,10
North Dakota,2014,38,8.77,114,10
North Dakota,2014,39,15.7,121,19
North Dakota,2014,40,7.38,122,9
North Dakota,2014,41,5.41,148,8
North Dakota,2014,42,5.93,118,7
North Dakota,2014,43,14.66,116,17
North Dakota,2014,44,12.3,122,15
North Dakota,2014,45,6.56,122,8
North Dakota,2014,46,6.96,115,8
North Dakota,2014,47,3.33,120,4
North Dakota,2014,48,7.21,111,8
North Dakota,2014,49,10.37,135,14
North Dakota,2014,50,10.17,118,12
North Dakota,2014,51,10.43,115,12
North Dakota,2014,52,9.85,132,13
North Dakota,2014,53,14.94,154,23
North Dakota,2015,01,13.91,151,21
North Dakota,2015,02,20.25,158,32
North Dakota,2015,03,11.41,149,17
North Dakota,2015,04,13.11,122,16
North Dakota,2015,05,8.87,124,11
North Dakota,2015,06,6.96,115,8
North Dakota,2015,07,7.58,132,10
North Dakota,2015,08,10.83,120,13
North Dakota,2015,09,5.56,126,7
North Dakota,2015,10,13.39,127,17
North Dakota,2015,11,11.29,124,14
North Dakota,2015,12,15.71,140,22
North Dakota,2015,13,10.24,127,13
North Dakota,2015,14,8.4,131,11
North Dakota,2015,15,11.43,140,16
North Dakota,2015,16,6.19,113,7
North Dakota,2015,17,9.09,121,11
North Dakota,2015,18,8.47,118,10
North Dakota,2015,19,1.8,111,2
North Dakota,2015,20,7.96,113,9
North Dakota,2015,21,5.45,110,6
North Dakota,2015,22,11.01,109,12
North Dakota,2015,23,6.9,116,8
North Dakota,2015,24,7.14,112,8
North Dakota,2015,25,5.77,104,6
North Dakota,2015,26,9.17,109,10
North Dakota,2015,27,5.56,144,8
North Dakota,2015,28,4.71,85,4
North Dakota,2015,29,5.93,118,7
North Dakota,2015,30,4.42,113,5
North Dakota,2015,31,8.33,96,8
North Dakota,2015,32,4.35,115,5
North Dakota,2015,33,6.19,97,6
North Dakota,2015,34,4.76,126,6
North Dakota,2015,35,6.25,112,7
North Dakota,2015,36,7.5,120,9
North Dakota,2015,37,8.7,115,10
North Dakota,2015,38,8,125,10
North Dakota,2015,39,8.93,112,10
North Dakota,2015,40,11.48,122,14
North Dakota,2015,41,7.02,114,8
North Dakota,2015,42,12.28,114,14
North Dakota,2015,43,5.17,116,6
North Dakota,2015,44,7.83,115,9
North Dakota,2015,45,8,125,10
North Dakota,2015,46,7.02,114,8
North Dakota,2015,47,7.14,112,8
North Dakota,2015,48,9.09,110,10
North Dakota,2015,49,6.4,125,8
North Dakota,2015,50,10,110,11
North Dakota,2015,51,8.85,113,10
North Dakota,2015,52,10.38,106,11
North Dakota,2016,01,8.91,101,9
North Dakota,2016,02,13.22,121,16
North Dakota,2016,03,4.8,125,6
North Dakota,2016,04,3.31,121,4
North Dakota,2016,05,6.72,119,8
North Dakota,2016,06,11.21,116,13
North Dakota,2016,07,6.62,136,9
North Dakota,2016,08,9.65,114,11
North Dakota,2016,09,8.13,123,10
North Dakota,2016,10,9.77,133,13
North Dakota,2016,11,11.9,126,15
North Dakota,2016,12,8.13,123,10
North Dakota,2016,13,9.24,119,11
North Dakota,2016,14,14.66,116,17
North Dakota,2016,15,10.28,107,11
North Dakota,2016,16,6.15,130,8
North Dakota,2016,17,9.09,121,11
North Dakota,2016,18,9.45,127,12
North Dakota,2016,19,4.95,101,5
North Dakota,2016,20,5.66,106,6
North Dakota,2016,21,8.93,112,10
North Dakota,2016,22,7.02,114,8
North Dakota,2016,23,8.06,124,10
North Dakota,2016,24,8.49,106,9
North Dakota,2016,25,10.81,111,12
North Dakota,2016,26,7.62,105,8
North Dakota,2016,27,15.58,77,12
